id,ad_id,session_id,user_ip,timestamp
3161,3,e5691557b441696cf13ac1fc43be9243,79.180.123.156,1216246394
3162,3,7cbe0cc1b35f1f69c0d3a47021f03b8f,84.228.28.19,1216247469
3163,3,5b416209c14744fc9939c8d1d7a18ae5,84.108.209.253,1216248337
3164,1,172c221f88ba76ae9eb3ecc7f34974a9,79.180.88.131,1216248347
3165,3,7f088f6958a2ed8269b5eaf222bd8e1d,217.132.63.61,1216251239
3166,3,6a59be705e54a4b275c5101f07b21add,77.126.205.119,1216254479
3167,3,b7052bb9096f5a5cbbda1930046d17ef,77.104.214.9,1216255116
3168,3,5a9bb0aa5a332583f93af7d721481a17,79.177.109.106,1216255146
3169,3,2dda60b1a745a0f205a3fd946d46fc8f,209.234.171.38,1216258687
3170,1,2dda60b1a745a0f205a3fd946d46fc8f,209.234.171.38,1216258693
3171,3,6dc734987ea8dc31679c98ce362c062e,84.109.42.41,1216259506
3172,3,82a93f129eef625da4922ed90905e6c0,92.48.119.152,1216261403
3173,3,82a93f129eef625da4922ed90905e6c0,92.48.119.152,1216261410
3174,3,4f4077d019daf0a7d20655a332b062e9,78.139.137.21,1216268628
3175,3,cb68675ad2ce42a7865d4761647f20b0,212.150.174.170,1216268694
3176,3,f3f97c3b3345f1be6c87d623ea6174f8,89.1.223.231,1216271227
3177,3,e4e9d5a9d713052e5448f01664fe2c3c,84.109.99.95,1216272977
3178,3,a4a1cf0d7634efbb8ab939d4465f641b,84.228.21.101,1216276094
3179,3,c4c4feb49412ddf64e38b5e0b14de778,79.177.142.18,1216276581
3180,3,449bf0ce95487792a9d06034e6a8c716,62.90.54.122,1216276944
3181,3,46e37d3d493a22cb96acd5896fa2b00c,213.89.160.197,1216278259
3182,3,476ab7ade65ea6f32ec06fa63735dc91,81.5.29.11,1216279037
3183,3,0cb2148cade27395c68f19de9455dffa,89.1.37.203,1216280349
3184,3,e4e9d5a9d713052e5448f01664fe2c3c,84.109.99.95,1216281121
3185,3,12c28a33db1e71c534d2e12d0db25dec,87.68.170.229,1216282923
3186,3,fcd07941d50ddf580f0835a55c1aa77e,217.132.218.23,1216283101
3187,3,82391a0f2ef659f1649e34fb833955fe,132.68.163.198,1216284494
3188,3,0cb2148cade27395c68f19de9455dffa,89.1.37.203,1216284795
3189,3,852ab9ad88e1c95bd007c965206d08c1,194.90.80.25,1216284826
3190,3,de3559f6a00d7b2f5e314c0a86efffee,84.109.238.213,1216284869
3191,3,8e70438c56f268b44e722a2e53f96c66,84.109.238.213,1216284895
3192,3,2883e4475bc6c65110c2514d429a4042,79.178.158.101,1216285340
3193,3,c4c4feb49412ddf64e38b5e0b14de778,79.177.142.18,1216285554
3194,3,eddb74bbb763453d66168538496b8ec4,84.109.99.95,1216285840
3195,3,226efeebd1341df6d6e5083079ffbe37,87.68.74.84,1216286172
3196,3,1d2c0ca219c9a917cd3bf3341f277168,66.249.71.79,1216286175
3197,3,6ef147eb82e1c8c01f96f4bf41c5e92d,212.150.121.26,1216286251
3198,3,0b516d1de24de8b9d44ed0f1e72370b8,78.157.143.161,1216286345
3199,3,7c5abe02d49b7f54acdfdb842a4f1d87,147.236.33.125,1216286537
3200,3,767f0287ff7ff6e75b1a15600f2aaa3b,213.8.73.42,1216286648
3201,3,2883e4475bc6c65110c2514d429a4042,79.178.158.101,1216288214
3202,3,4ec681bb33d17762dee535650751916a,195.198.187.173,1216288319
3203,3,449bf0ce95487792a9d06034e6a8c716,62.90.54.122,1216288748
3204,3,493fe0bd519445fabbaffdb6cd513ac7,84.109.238.213,1216289449
3205,3,cad1aba9c0fbd086524c3a58776ec476,89.138.198.103,1216290936
3206,3,adb064eb7e224f6a3d202d4d7c633ef4,62.219.212.213,1216290994
3207,3,180d0af479754fe71b2ece0c31455d1c,87.69.50.208,1216291630
3208,3,8b5b8df8a3170415fcd8ab2a4fc37765,199.203.13.43,1216291772
3209,1,166af5ff7bff962888d6a6da6b04e7d4,67.195.37.105,1216291786
3210,3,0cb2148cade27395c68f19de9455dffa,89.1.37.203,1216292443
3211,3,94780495df11d6da1ecf09dddeef3835,78.157.143.159,1216293763
3212,3,a793235a555c50741fb1a07c14540ee5,84.109.99.95,1216293938
3213,3,2883e4475bc6c65110c2514d429a4042,79.178.158.101,1216294762
3214,3,d37bdc9653fd2d105435d4627b920355,79.180.118.158,1216295355
3215,3,692e8fc6811fc8b77d51719b1584538b,195.93.234.40,1216295727
3216,3,c5fc179b4d05f63bf4031c36ea9e5b16,194.29.40.242,1216295732
3217,3,0cb2148cade27395c68f19de9455dffa,89.1.37.203,1216297070
3218,3,e7158c062a3556e6755a70be903771d0,77.125.78.120,1216299119
3219,3,bf6fee416eb9e32c1cd1398b11bfee18,87.68.102.171,1216299609
3220,3,61dcf52f153e0223f9c967e81ce015e9,80.230.30.42,1216299726
3221,3,8bc69d72f164d6d9705724ec29b86ceb,84.109.70.27,1216299794
3222,3,3c9ec3752779c3fc569f6c8794fcc822,89.1.190.100,1216300110
3223,1,cf6af2a9dc4aa7880c5dc4738c4b1fe9,192.115.133.141,1216300143
3224,3,1c71a987dd2ea6950618db26b7989176,89.138.238.46,1216300765
3225,3,a019bb07eb9f2623f8d1c47b8e23f61c,87.68.156.214,1216300839
3226,3,212730f2e56429910b3675bca4c6e35b,87.69.47.234,1216301156
3227,3,3c9ec3752779c3fc569f6c8794fcc822,89.1.190.100,1216301421
3228,3,27d274631eb9d98041c43c931a89b378,84.109.99.95,1216301505
3229,3,3c9ec3752779c3fc569f6c8794fcc822,89.1.190.100,1216302732
3230,3,b844375eb05ecf017a9dd447c97e0321,79.177.108.246,1216302957
3231,3,3c9ec3752779c3fc569f6c8794fcc822,89.1.190.100,1216302990
3232,3,9239febe30fb9bca9a7e13f381dba3f4,217.132.142.122,1216303650
3233,3,8fb976ce4b04ac3ed839b79e5491a405,79.177.108.246,1216304373
3234,3,8012af92983892fa0a6dbea4b3d2331e,194.51.179.193,1216304497
3235,3,8012af92983892fa0a6dbea4b3d2331e,194.51.179.193,1216305452
3236,3,6adc16394ae6af1ffc26b71611086af3,212.199.121.130,1216305548
3237,3,d48d49d2b70370a76bc20cf83e51ec56,79.183.170.227,1216306070
3238,3,8012af92983892fa0a6dbea4b3d2331e,194.51.179.193,1216308055
3239,3,d48d49d2b70370a76bc20cf83e51ec56,79.183.170.227,1216309022
3240,3,0cb2148cade27395c68f19de9455dffa,89.1.37.203,1216309148
3241,3,2620afece537e747728105f00f862c91,79.177.108.246,1216309395
3242,3,6dc734987ea8dc31679c98ce362c062e,84.109.42.41,1216309469
3243,3,abf5e745c607f5f56eb263470a8a1150,82.81.142.239,1216309627
3244,3,561bd9e187b103d00c7421af9a86f2fd,89.139.74.30,1216310275
3245,3,275d9c7b888f5eea3b375f9188462067,213.89.160.197,1216310960
3246,3,8cb1a927bc342fb6397f46bf67687e63,85.250.155.201,1216311087
3247,3,b188914dec0e59a7459f43deb2f29382,79.181.125.149,1216311618
3248,3,380f7be978815237d3127cde265fedab,87.69.67.110,1216311631
3249,3,275d9c7b888f5eea3b375f9188462067,213.89.160.197,1216312477
3250,3,865421d90178b929688f87f232b73276,89.1.223.231,1216313362
3251,3,7d4223f23e7c30c6a1d704b446709f04,89.138.198.103,1216314504
3252,3,490eb46692e60912f88aa77b53d6325b,78.157.143.200,1216314690
3253,3,490eb46692e60912f88aa77b53d6325b,78.157.143.200,1216314693
3254,3,b033cc568b2a8792612d92cf7ed5f25b,90.225.109.38,1216316216
3255,3,c23a9014e8786bda815a54d00bfc9016,18.42.6.18,1216316277
3256,3,ef4bbef37b9b476a30761118bff3b63a,82.241.126.124,1216316282
3257,3,180d0af479754fe71b2ece0c31455d1c,87.69.50.208,1216316563
3258,3,ccd7198c2340333f6accaaded555c936,217.132.106.125,1216317826
3259,3,1e0b857d3a32dde98909feb5fb780c1c,79.177.108.246,1216318517
3260,3,3a4a6c085a148bb1be9b7de163a0f350,78.139.137.21,1216318562
3261,3,ef4bbef37b9b476a30761118bff3b63a,82.241.126.124,1216318629
3262,3,493fe0bd519445fabbaffdb6cd513ac7,84.109.238.213,1216318631
3263,3,ef4bbef37b9b476a30761118bff3b63a,82.241.126.124,1216319671
3264,3,4dec2d7ad40b7eff34fcbca2147c797b,79.181.143.92,1216319936
3265,3,c47f4aeeadbe8b853371f9e9a7c798bb,84.109.7.116,1216319949
3266,3,85ac5fa2b129d055cf2f81db8decc540,217.132.120.23,1216319965
3267,3,2883e4475bc6c65110c2514d429a4042,79.178.158.101,1216320176
3268,3,c4b6f0e51af74b2d3bc66123558f9e9a,217.132.230.211,1216320857
3269,3,ef4bbef37b9b476a30761118bff3b63a,82.241.126.124,1216320870
3270,3,c4b6f0e51af74b2d3bc66123558f9e9a,217.132.230.211,1216320940
3271,3,8aa8e5576346670125160cae519ab46b,82.81.160.179,1216320985
3272,3,6ef147eb82e1c8c01f96f4bf41c5e92d,212.150.121.26,1216320998
3273,3,abde487973f5e73310b58e069fc73462,90.225.109.38,1216321086
3274,3,730f4031a48945e769c18f2422e28063,89.139.91.115,1216321192
3275,3,9c14298c280c7fedccb6435e0b90eb67,79.178.127.16,1216321824
3276,3,728a92425d7336dc19222acd38a8fd96,217.132.142.122,1216322134
3277,3,3335865e114b5543b06b406215390d44,84.108.82.236,1216322889
3278,3,0310c9cab326c0df526a68fd1f147541,77.127.10.9,1216323625
3279,1,49267e1ee04891d345f9d22c2a192abe,74.6.22.162,1216324350
3280,3,93a07adc2fa0102a4aa83f9c22a172b1,151.204.226.181,1216324935
3281,3,aeea11eec490f4c5f66c9ee95d9f4320,84.108.196.178,1216325011
3282,3,380f7be978815237d3127cde265fedab,87.69.67.110,1216325126
3283,3,8f1b19d4f4f54a1ead499ea237c759ea,79.178.133.242,1216325175
3284,3,f4f13ba0b4c856e14312d07531c3f49a,85.250.103.92,1216326271
3285,3,2622b36bff299181f6b092cb21f3ac60,79.176.132.116,1216326347
3286,3,cab580a9887c91b71da0aeed1808fe65,83.130.189.101,1216326557
3287,3,4ffd48a939680960d6256bd8080ecdfd,89.138.164.16,1216327482
3288,3,47a04408c9b9c30e3f510bce6b6b4c99,160.39.18.153,1216327590
3289,3,92684e21da3d8c059d0e0f20788d87e4,221.128.86.138,1216327648
3290,3,5693091e81f183257ab45329f488ab5e,80.178.114.114,1216328015
3291,3,bed0420f371786d8fd62bd30be7d3dfc,77.126.35.96,1216328338
3292,3,bed0420f371786d8fd62bd30be7d3dfc,77.126.35.96,1216328353
3293,3,058f7d843216cdb6ab203d3f088e5291,152.62.109.164,1216328974
3294,3,9298edbfc39ed08e240a817b5ee7a72d,84.109.62.68,1216330167
3295,3,7168b138c7215ac6ded2f027e61b5a82,87.69.65.214,1216330221
3296,3,886c70ca9bda3f3117a6c9374bdd7363,78.157.143.159,1216331157
3297,3,4c215a32c92e1078783949ff953d047a,24.62.26.28,1216331229
3298,3,b125ecd2af40b4dc5b24b1839e0aa625,89.138.88.237,1216331327
3299,3,b125ecd2af40b4dc5b24b1839e0aa625,89.138.88.237,??????????
3300,3,2abb4ee14f3fd532b2f5992379415a07,79.177.116.58,1216331768
3301,3,1a4b8526323663c43d9eea7604f1d570,89.139.235.62,1216332428
3302,3,711d88fb6e37a341b28d0e664f8ac677,213.89.160.197,1216333747
3303,3,2883e4475bc6c65110c2514d429a4042,79.178.158.101,1216334118
3304,3,2883e4475bc6c65110c2514d429a4042,79.178.158.101,1216335536
3305,3,ef4868093d938c92f0e832fb58a46b05,79.180.127.205,1216336620
3306,3,7391e293c5beb96159cc9bf7bcc04300,90.225.109.38,1216337024
3307,3,8bc69d72f164d6d9705724ec29b86ceb,84.109.70.27,1216337213
3308,3,2f3c8c60169bfb519760c9ba8407c9d0,89.138.198.103,1216339775
3309,3,d37bdc9653fd2d105435d4627b920355,79.180.118.158,1216340292
3310,3,1d3d63f4428e18e4dcf8c84f0d27f53e,89.96.215.134,1216340846
3311,3,92e18f47d8a53042370e50b3864bdcf7,167.165.36.1,1216342159
3312,3,6dc734987ea8dc31679c98ce362c062e,84.109.42.41,1216344456
3313,3,b0292fdac5cdcbdf6fd76d299b428ec8,212.143.137.223,1216345204
3314,3,c47f4aeeadbe8b853371f9e9a7c798bb,84.109.7.116,1216348482
3315,3,865421d90178b929688f87f232b73276,89.1.223.231,1216351719
3316,1,870743e2e918abe2f78bcc40e06a2271,66.249.71.115,1216356513
3317,3,a9f56b82fb83e42675d99ca1013d63cc,192.117.33.66,1216356538
3318,3,f32648bc9aba45656cf9d3ee727a5af7,84.109.99.95,1216357134
3319,3,9e9c01c63e3a7dcf48ce630f2e63da34,85.250.155.201,1216358451
3320,1,8e642bf5b36a77376340ac3a570753f4,209.234.171.38,1216359740
3321,3,8e642bf5b36a77376340ac3a570753f4,209.234.171.38,1216359818
3322,3,10c0d15818232917631017c6963a80f2,213.89.160.197,1216359821
3323,3,81068d41471188378d42398cdcd71e3e,89.139.74.30,1216359956
3324,3,ef4639e95f8673777d672d3e3a63c5b6,89.1.37.203,1216361045
3325,3,ec11d8c339fadca3cb4b46e62512b145,89.139.147.68,1216362719
3326,3,ec11d8c339fadca3cb4b46e62512b145,89.139.147.68,1216362952
3327,3,ff0b41dc31fa2c177dd7f7ec13485b24,217.132.206.140,1216363918
!,3,d0dae5723662105ca6188d3869542a2e,84.108.90.143,1216365138
3329,3,af32911d4f5ca5cfd31d1de9844e85cc,212.117.142.227,1216368541
3330,3,2ac3d6f7a62926399aa1ce72e117b845,89.0.21.39,1216368807
3331,3,7986370e1a1c8b44c12beec52b4ef110,194.51.179.193,1216370155
3332,3,7986370e1a1c8b44c12beec52b4ef110,194.51.179.193,1216370685
3333,3,d98070c5b9e24b7ab9687989bcaa8c66,89.139.91.115,1216370784
3334,3,edc1bd670ffa4d81265b70a6e4e826b8,77.127.167.134,1216370816
3335,3,865421d90178b929688f87f232b73276,89.1.223.231,1216371919
3336,3,8bc69d72f164d6d9705724ec29b86ceb,84.109.70.27,1216373909
3337,3,aad179def6074eabd844347e47648313,79.179.101.76,1216374586
3338,3,8a4c7a47384a7aa3f9eb31ac1efe6875,77.125.90.81,1216374910
3339,3,2dec1b0dd380be72d4df47a4324677b9,84.109.150.55,1216375009
3340,3,d37bdc9653fd2d105435d4627b920355,79.180.118.158,1216375624
3341,1,c6833c509e9c749a0f405b6fa4984e29,77.127.231.72,1216375771
3342,3,6a5da3ebe8534e3d2864ac2be0145e19,74.52.24.82,1216376438
3343,3,b2b2f120699a34386f9ec8d08f3640bd,87.68.159.18,1216376578
3344,3,abf5e745c607f5f56eb263470a8a1150,82.81.142.239,1216376742
3345,3,1984d14920e5748085bb609b50768c4c,217.132.249.151,1216377566
3346,3,a6af584474b7e4357d5d9683f1dabad5,217.132.142.122,1216378025
3347,3,d0352e5b7180b97c690e86badaf38af3,217.132.142.122,1216378197
3348,3,afde21165b3a3f44bd58cbb358862aff,79.178.158.101,1216378563
3349,3,c47f4aeeadbe8b853371f9e9a7c798bb,84.109.7.116,1216378977
3350,3,9e980c1a5fae40e1426b0fbe70624d11,89.1.190.100,1216379485
3351,3,632b1fd58acf46714cd22d176b578918,79.180.137.200,1216379820
3352,3,3bce0ed7192c2f29339acc924663498e,77.125.78.120,1216380665
3353,3,d8c22f502630484698e12838fb7c4866,79.177.108.246,1216382078
3354,3,d37bdc9653fd2d105435d4627b920355,79.180.118.158,1216382607
3355,3,f45839c948950f58a3259867252bd38b,79.183.108.120,1216382797
3356,3,d37bdc9653fd2d105435d4627b920355,79.180.118.158,1216382820
3357,3,f45839c948950f58a3259867252bd38b,79.183.108.120,1216383513
3358,3,9994410d31781c5c780227274b82ea9c,190.67.42.94,1216383892
3359,3,f45839c948950f58a3259867252bd38b,79.183.108.120,1216383977
3360,3,9994410d31781c5c780227274b82ea9c,190.67.42.94,1216383999
3361,3,56fe55c23d066501012a5b02e24d7f23,78.139.137.21,1216384499
3362,3,f45839c948950f58a3259867252bd38b,79.183.108.120,1216384809
3363,3,8012af92983892fa0a6dbea4b3d2331e,194.51.179.193,1216384997
3364,1,2281c8d0095afca4d11c1efc6adaaf46,67.195.37.105,1216385362
3365,3,6dc734987ea8dc31679c98ce362c062e,84.109.42.41,1216386755
3366,3,c47f4aeeadbe8b853371f9e9a7c798bb,84.109.7.116,1216386834
3367,3,579d2ae650410ec501ad35f1e73d2488,82.227.125.157,1216387813
3368,3,579d2ae650410ec501ad35f1e73d2488,82.227.125.157,1216387967
3369,3,eac8ed213f62ca73bd2ed6ab6063848b,77.127.10.9,1216387996
3370,3,252d22183a6eddef4fe0ec559bf737e3,82.241.126.124,1216389705
3371,3,9803f9816b895084bb1f8d8aa7dd84f9,160.39.18.153,1216389769
3372,3,9803f9816b895084bb1f8d8aa7dd84f9,160.39.18.153,1216389776
3373,3,9803f9816b895084bb1f8d8aa7dd84f9,160.39.18.153,1216389779
3374,3,9803f9816b895084bb1f8d8aa7dd84f9,160.39.18.153,1216389789
3375,3,9803f9816b895084bb1f8d8aa7dd84f9,160.39.18.153,1216389799
3376,3,9803f9816b895084bb1f8d8aa7dd84f9,160.39.18.153,1216389804
3377,3,ef9aef4dbaf428298d9e23d6cc725edf,92.114.187.93,1216389806
3378,3,9803f9816b895084bb1f8d8aa7dd84f9,160.39.18.153,1216390019
3379,3,9803f9816b895084bb1f8d8aa7dd84f9,160.39.18.153,1216390022
3380,3,8e001a3acdc149a358ce7ee8d46ebf8c,80.74.126.16,1216390121
3381,3,d37bdc9653fd2d105435d4627b920355,79.180.118.158,1216390277
3382,3,8bc69d72f164d6d9705724ec29b86ceb,84.109.70.27,1216391096
3383,3,2d160f741ad5af7935441a95531d500e,77.127.136.73,1216391552
3384,3,6406c5cbc45bfe298f02ea778c0936f2,18.42.7.218,1216394567
3385,3,04a6f24d6c54e3dc6bf7a3afc2ced67e,89.138.164.16,1216394771
3386,3,23da2e273e36d80ee77d10a4b99b2b6e,84.229.216.130,1216395540
3387,3,9e980c1a5fae40e1426b0fbe70624d11,89.1.190.100,1216396502
3388,3,b343504bb91f68109773c793334326bf,87.69.50.208,1216396833
3389,3,594994593108b578cad2f48e54cc3aef,217.132.119.210,1216396866
3390,3,f8e8d348bac6e7d3c2bbe15addaacabf,82.81.15.214,1216396907
3391,3,f651a11da9be7e4d0d7963e453799b13,84.109.7.116,1216397399
3392,3,252d22183a6eddef4fe0ec559bf737e3,82.241.126.124,1216397467
3393,3,5d316b567b65b4af41a23cad0e4f9074,79.177.147.182,1216397948
3394,3,fe1ecbabf13256fc56d8f32949f01ead,87.70.129.27,1216398062
3395,3,b0961fdac9fdd6bbed231722be0c7fd5,88.169.44.54,1216398352
3396,3,2b4cecc531a74b029a5596209c45af65,84.120.84.251,1216398437
3397,3,f45839c948950f58a3259867252bd38b,79.183.108.120,1216398865
3398,3,bbf44783312ce8189ddbf940ce57514a,85.65.216.60,1216399042
3399,3,98b8b870b3f94221d33d126e92c20130,78.139.137.21,1216399408
3400,3,81fb1425fd13b8e4593eff4021091e4c,82.166.73.146,1216400249
3401,3,4f67a4803b5934a4cd335b85e4e9caf3,77.126.35.96,1216400890
3402,3,5e3c20af9b2b281f6c3024d9a912ae19,217.132.158.208,1216401163
3403,3,5e3c20af9b2b281f6c3024d9a912ae19,217.132.158.208,1216401160
3404,3,25dd86f74f7c643f249053f53b56fd24,82.241.126.124,1216402168
3405,3,af803e95f8be738ba144736c6a7b94d6,78.139.137.21,1216403115
3406,3,7198f59200e9b42e77e66571ea72d9c5,78.139.137.21,1216404048
3407,3,eac8ed213f62ca73bd2ed6ab6063848b,77.127.10.9,1216404734
3408,1,1c7d6a88a8a5903b9ee3c4b78ef3b6f9,65.55.209.83,1216405221
3409,3,ee26df5dbde01922fc2e586398964b10,79.180.104.149,1216405396
3410,3,7198f59200e9b42e77e66571ea72d9c5,78.139.137.21,1216406529
3411,3,9803f9816b895084bb1f8d8aa7dd84f9,160.39.18.153,1216406551
3412,3,7c656f6a9f6ee966260a7a0f835ea533,87.69.170.74,1216406867
3413,3,f06a96928276688aff80d176eef72855,83.130.189.101,1216407902
3414,3,1d9e9e444fdcfd2b445992ee4fb6767f,79.180.123.156,1216408447
3415,3,0816b25995f6820872933be2ad74e094,199.203.13.43,1216408772
3416,3,f363e90d53534189279ac692a9c91c1f,79.183.108.120,1216409645
3417,3,29bb30114907a2bc40e0caf70c1e9662,78.139.137.21,1216409825
3418,3,39ae168df46fc7486b134fff6a1320d4,199.203.13.190,1216409857
3419,3,f363e90d53534189279ac692a9c91c1f,79.183.108.120,1216411070
3420,1,49d52da34e5570b307fd6b19de5ac1d7,74.6.22.162,1216411159
3421,3,68e4b86952c759224804149480b8acd7,89.1.227.149,1216411756
3422,3,31f5130dc15ac2d26614468d301a8061,90.225.109.38,1216411991
3423,3,d24a87f1293c62a397a0a2c78973bf34,89.138.198.103,1216412533
3424,3,f363e90d53534189279ac692a9c91c1f,79.183.108.120,1216412734
3425,3,276ebdbd4968685f205c59512945468c,77.126.35.96,1216413296
3426,3,ea302159c500b0a056284e176c694476,87.69.136.150,1216413538
3427,3,7d4d2273012ae67928d662651da1baea,70.85.112.82,1216416430
3428,3,f363e90d53534189279ac692a9c91c1f,79.183.108.120,1216417177
3429,3,8f1b19d4f4f54a1ead499ea237c759ea,79.179.153.56,1216417426
3430,3,f363e90d53534189279ac692a9c91c1f,79.183.108.120,1216418137
3431,3,a1fd2325181652f46078226772e74c9f,66.232.98.124,1216419617
3432,3,a1fd2325181652f46078226772e74c9f,66.232.98.124,1216419628
3433,3,a89089514dbb38f5e09e784b2a1cd096,78.157.143.202,1216420096
3434,3,1e8b84acc5f51448a87b9542cc9885d0,78.139.137.21,1216420506
3435,3,6406c5cbc45bfe298f02ea778c0936f2,24.62.26.28,1216421894
3436,3,6dc734987ea8dc31679c98ce362c062e,84.109.42.41,1216427728
3437,3,3f6f3b6a8a85561e254beba98f480354,217.132.142.122,1216428322
3438,3,9803f9816b895084bb1f8d8aa7dd84f9,160.39.18.153,1216429043
3439,3,3a84a0ef06b6484bc789e1063148d08d,92.241.168.217,1216432865
3440,3,3a84a0ef06b6484bc789e1063148d08d,92.241.168.217,1216432867
3441,3,9803f9816b895084bb1f8d8aa7dd84f9,160.39.18.153,1216436081
3442,3,f651a11da9be7e4d0d7963e453799b13,84.109.7.116,1216437380
3443,3,e8d7c9237883436ccb2e779ba2930514,80.179.208.161,1216438456
3444,3,e74dc716f5f3e79d590cca60af478fe6,209.234.171.38,1216446307
3445,1,7c372e928216e33005729968ffaaf2de,209.234.171.38,1216448048
3446,3,2cd867a521e42361c8035abc2b7252b1,78.139.137.21,1216450274
3447,3,fe91c392e7358c537b6bfe491ea6bf79,79.179.248.127,1216450317
3448,3,3e727ff277e833111dda5fffdeb8791d,84.109.238.213,1216451969
3449,3,b188914dec0e59a7459f43deb2f29382,79.181.125.149,1216452491
3450,3,8e88f8591b1d1afe92a3439d9d2dbbb2,89.139.20.31,1216452898
3451,3,438bedf2b36d8aeabc717213a891dd23,78.139.137.21,1216453860
3452,3,83cd3b2545f4768d333e260d3246fef7,79.178.146.3,1216453887
3453,3,9a34f744e111f135fb67ad45413ff79e,132.74.99.86,1216454109
3454,3,f651a11da9be7e4d0d7963e453799b13,84.109.7.116,1216454930
3455,3,65bdd70a37c72944f3b46d2c27ff50d6,79.181.106.251,1216455283
3456,3,e95ed8c2664482279a90b9e90e044184,82.81.129.61,1216456047
3457,3,b99cea5216ac4ea3bc2c1ea495919aed,77.126.40.181,1216456236
3458,3,62015bf9eb80ea782ebc5b492ed52f09,89.139.159.71,1216456267
3459,3,9065b88d36b88604798b74a0194a031f,87.70.129.27,1216456888
3460,3,d37bdc9653fd2d105435d4627b920355,79.180.118.158,1216457238
3461,3,77f5d86922847c4f40cf7dba87a16df3,77.125.156.146,1216458080
3462,3,8d0fc0bc1b9fa4d3c65954da25532c1f,212.143.225.229,1216458109
3463,3,26926c1cc55ec67a550dc63edde5ca90,87.69.170.74,1216458937
3464,3,da4d431406d67bc903e17b7bc36a0ad3,87.68.170.229,1216459393
3465,3,7c14ce9bcaaf86ce5103f862a88d9cef,77.127.55.157,1216459713
3466,3,7e3581fb99a14710f8af7ffd4959be8d,217.132.142.122,1216463936
3467,3,1d32362e91914e730d96bac381b49e43,84.108.103.243,1216465033
3468,3,2268e58d7a88a776214a8a849851fd5c,212.143.225.229,1216465184
3469,3,2268e58d7a88a776214a8a849851fd5c,212.143.225.229,1216465181
3470,3,e16f6c39895f05214dab9613262ab74a,84.109.58.4,1216467500
3471,3,bab83bb4c0d191c0c97e0d80f0e84ef5,84.109.122.86,1216469189
3472,3,e20df541ef3932336b10a546bacb2d1f,89.1.12.41,1216470060
3473,3,714fabef715f6003a2bc0e000d4ec6f8,77.125.78.120,1216470512
3474,3,b01c70c02a93e8b6930159d9b1a246d1,89.138.198.103,1216472054
3475,3,c0d6c8139ff81bb4236adcf5d3bfebf9,212.143.225.229,1216472437
3476,3,8bc69d72f164d6d9705724ec29b86ceb,84.109.70.27,1216472583
3477,3,b01c70c02a93e8b6930159d9b1a246d1,89.138.198.103,1216472667
3478,3,73f281163e1ee2a2879af41bdaec8150,79.180.123.156,1216474918
3479,3,e46ba45ade4889f19547c7275b7613f6,89.139.91.115,1216475671
3480,3,25dd86f74f7c643f249053f53b56fd24,82.241.126.124,1216478443
3481,3,d15bb6cf612c2de68ff6ec47384ba956,217.132.206.140,1216479025
3482,3,7b1ef7bc58bbd2bbd6bcc03c3e294722,212.143.225.229,1216480457
3483,3,a6c4fc15d4a26f2a0bdc5cf681a0a39b,84.109.122.86,1216480663
3484,3,f651a11da9be7e4d0d7963e453799b13,84.109.7.116,1216481202
3485,3,949f90bc350be6d52aafe0efa728c752,87.69.47.234,1216481221
3486,3,53cb0013dc093be58fe1337f6a0684ad,77.127.35.240,1216481342
3487,3,b343504bb91f68109773c793334326bf,87.69.50.208,1216481807
3488,3,d74e6104d0d8f0aebf5d6374f2789019,80.230.88.41,1216481945
3489,3,438bedf2b36d8aeabc717213a891dd23,78.139.137.21,1216483127
3490,3,5e38f309df0f1466fcfcff4dd4370f26,87.68.170.229,1216483368
3491,3,5e38f309df0f1466fcfcff4dd4370f26,87.68.170.229,1216483593
3492,3,2cb150c5485fae3985ae282d19b1b8d7,77.125.155.114,1216484016
3493,3,aadc0a543e93a382b5e0c8e65afc263b,84.109.99.95,1216485364
3494,3,9a843f18091f90c145ea4b261cf537ee,193.200.241.134,1216485370
3495,3,9a843f18091f90c145ea4b261cf537ee,193.200.241.134,1216485405
3496,3,a6c4fc15d4a26f2a0bdc5cf681a0a39b,84.109.122.86,1216485667
3497,3,bda51b09c8b1b796c86f1a06e7e9fc0d,87.69.13.118,1216486319
3498,3,c129838fc4eeea8654ba81f0e2a0d7d5,212.150.121.26,1216487358
3499,3,874e601a6e4d7c89cb7850c68a2744cc,78.157.143.183,1216489044
3500,3,874e601a6e4d7c89cb7850c68a2744cc,78.157.143.183,1216489047
3501,3,683ba7c723c02777632aebb5cb1ec32b,79.178.117.4,1216489163
3502,3,4fc4544a4bb376b28443160948c838cb,84.108.254.106,1216489339
3503,3,e46ba45ade4889f19547c7275b7613f6,89.139.91.115,1216489483
3504,3,5327ff4ecef5651eff2619ee3207e61d,199.203.13.43,1216489984
3505,3,5f59c6236ee3d31330d4afb90dbc8816,79.180.223.12,1216491110
3506,3,683ba7c723c02777632aebb5cb1ec32b,79.178.117.4,1216494312
3507,3,957577a4f3c841a96f1603a8319a10ba,79.180.122.33,1216494776
3508,3,abf5e745c607f5f56eb263470a8a1150,82.81.142.239,1216494916
3509,3,b7e9698ac9b0e6a354c889c617c3f96e,213.89.160.88,1216495017
3510,1,a89afd99b0cfa2d9b4af9d2478685cab,79.183.170.80,1216495307
